日期,七彩椒(1),七彩椒(2),上海青,上海青(份),东门口小白菜,云南油麦菜,云南油麦菜(份),云南生菜,云南生菜(份),余干椒,冰草,冰草(盒),净藕(1),净藕(3),双孢菇,双孢菇(盒),双沟白菜,和丰阳光海鲜菇(包),四川红香椿,圆茄子(2),外地茼蒿,大白菜,奶白菜,姜蒜小米椒组合装(小份),姬菇(1),姬菇(份),姬菇(包),娃娃菜,小白菜,小皱皮,小皱皮(份),小米椒,小米椒(份),小青菜(1),平菇,春菜,木耳菜,木耳菜(份),本地上海青,杏鲍菇(1),杏鲍菇(2),杏鲍菇(袋),枝江红菜苔,枝江青梗散花,水果辣椒,水果辣椒(份),水果辣椒(橙色),泡泡椒(精品),洪山菜薹珍品手提袋,洪山菜薹莲藕拼装礼盒,洪湖莲藕(粉藕),洪湖藕带,活体银耳,海鲜菇(1),海鲜菇(包),海鲜菇(袋)(3),海鲜菇(袋)(4),灯笼椒(1),灯笼椒(2),牛首生菜,甘蓝叶,甜白菜,田七,白玉菇(1),白玉菇(2),白玉菇(袋),竹叶菜,竹叶菜(份),紫白菜(1),紫苏,紫茄子(1),紫茄子(2),紫贝菜,红尖椒,红杭椒,红杭椒(份),红椒(1),红椒(2),红灯笼椒(1),红灯笼椒(2),红线椒,红莲藕带,红薯尖,组合椒系列,芜湖青椒(1),芜湖青椒(2),芝麻苋菜,芥兰,花茄子,苋菜,苋菜(份),茶树菇(袋),荸荠,莲蓬(个),菌菇火锅套餐(份),菌蔬四宝(份),菜心,菜心(份),菠菜,菠菜(份),菱角,萝卜叶,虫草花,虫草花(份),螺丝椒,螺丝椒(份),蟹味菇(1),蟹味菇(袋),蟹味菇与白玉菇双拼(盒),襄甜红菜苔(袋),西兰花,西峡花菇(1),西峡香菇(1),野生粉藕,野藕(1),金针菇(1),金针菇(2),金针菇(份),金针菇(盒),金针菇(袋)(2),银耳(朵),长线茄,随州泡泡青,青尖椒,青尖椒(份),青杭椒(1),青杭椒(2),青梗散花,青红杭椒组合装(份),青线椒,青线椒(份),青茄子(1),青菜苔,高瓜(1),高瓜(2),鱼腥草(份),鲜木耳(1),鲜木耳(份),鲜藕带(袋),鸡枞菌,黄心菜(1),黄心菜(2),黄白菜(2)
2020-08-15,8.41,,4.37,,,5.31,,5.78,,,,,6.0,,,,,,,,13.14,1.9,,,7.99,,3.67,4.06,9.43,,,5.51,,,,,,,,5.45,,,,,,,,6.3,,,,22.0,,10.17,,,,4.28,,,,4.44,,,2.42,,1.81,,,,,6.52,,,7.23,,11.84,,8.35,,,,2.6,,,,,,,2.81,,,,0.78,,,4.95,,,,,,,,5.54,,,,,,8.52,,13.03,,,5.15,,,,,,,,3.35,,,,4.64,,5.3,,3.63,,5.23,,,7.39,,,,4.61,,3.75
2020-08-16,8.54,,4.91,,,5.31,,5.77,,,,,5.89,,,,,,,,,1.9,,,7.98,,3.65,4.08,9.42,,,5.67,,,,,,,,5.51,,,,,,,,6.12,,,,22.0,,10.17,,,,4.37,,,,4.44,,,2.39,,1.81,,,,,6.4,,,7.27,,11.61,,8.35,,,,2.6,,,,,,,2.65,,,,,,,4.99,,,,,,,,5.52,,,,,,8.69,,13.0,,,5.2,,,,,,,,3.27,,,,4.65,,5.14,,3.54,,5.08,,,7.45,,,,4.57,,3.48
2020-08-17,8.58,,5.33,,,5.31,,5.46,,,,,5.8,,,,,,,,,2.16,,,7.95,,3.61,4.06,9.36,,,6.12,,,,,,,,5.45,,,,,,,,6.13,,,,22.0,,10.14,,,,,,,,4.57,,,2.36,,1.78,,,,,6.29,,,7.24,,8.69,,8.53,,,,2.42,,,,,,,2.81,,,,,,,4.95,,,,,,,,5.5,,,,,,8.32,,13.0,,,5.14,,,,,,,,3.36,,,,4.54,,3.66,,3.5,,9.36,,,7.48,,,,4.5,,3.44
2020-08-18,8.6,,5.63,,,5.31,,5.38,,,,,5.8,,,,,,,,,2.2,,,7.94,,3.71,4.04,9.38,,,6.09,,,,,,,,5.42,,,,,,,,6.16,,,,22.0,,,,,,4.31,,,,4.72,,,2.39,,1.78,,,,,6.13,,,7.25,,6.42,,7.57,,,,2.4,,,,,,,2.9,,,,,,,4.91,,,,,,,,5.49,,,,,,8.32,,13.0,,,5.12,,,,,,,,3.68,,,,4.26,,2.33,,3.55,,10.48,,,7.47,,,,4.51,,3.44
2020-08-19,7.76,,5.48,,10.0,5.29,,5.38,,,,,5.8,,,,,,,,,2.2,,,7.69,,3.7,4.03,9.49,,,5.56,,,,,,,,5.42,,,,,,,,5.65,,,,22.0,,10.13,,,,4.18,,,,4.67,,,2.51,4.06,1.79,,,,,6.16,,,6.59,,6.4,,6.09,,,,2.4,,,,,,,2.86,,,,,,,4.91,,,,,,,,5.5,,,,,,7.9,,13.0,,,4.89,,,,,,,,3.58,,,,4.26,,4.79,,3.92,,7.37,,,7.49,,,,4.5,,3.61
2020-08-20,6.09,,5.1,,,4.85,,5.38,,,,,5.8,,,,,,,,,2.3,,,7.52,,3.76,4.06,9.93,,,5.42,,,,,,,,5.46,,,,,,,,5.51,,,,22.0,,10.11,,,,3.41,,,,4.44,,,2.58,4.13,2.06,,,,,7.07,,,5.69,,6.44,,6.13,,,,2.4,,,,,,,2.65,,,,,,,4.81,,,,,,,,5.53,,,,,,7.7,,13.0,,,4.91,,,,,,,,3.76,,,,4.4,,5.0,,4.3,,6.28,,,7.51,,,,4.47,,3.71
2020-08-21,6.03,,5.93,,,4.85,,5.39,,,,,5.8,,,,,,,,,2.4,,,7.52,,3.68,4.07,10.57,,,5.4,,,,,,,,5.46,,,,,,,,5.5,,,,22.0,,10.2,,,,4.23,,,,4.44,,,2.5,4.13,2.21,,,,,7.07,,,5.67,,6.42,,6.13,,,,2.4,,,,,,,2.65,,,,0.77,,,5.15,,,,,,,,5.58,,,,,,7.48,,13.26,,,4.89,,,,,,,,3.84,,,,4.44,,5.06,,4.67,,5.0,,,,,,,4.38,,3.75
2020-08-22,6.01,,5.82,,,4.93,,5.38,,,,,5.88,,,,,,,,,2.41,,,8.02,,3.79,4.03,10.54,,,6.1,,,,,3.22,,,5.42,,,,,,,,5.63,,,,22.0,,10.34,,,,,,,,4.44,,,,4.13,2.2,,,,,6.99,,,5.69,,6.41,,5.99,,,,2.4,,,,,,,2.75,,,,0.76,,,5.04,,,,,,,,6.08,,,,,,7.28,,13.6,,,4.09,,,,,,,,3.99,,,,4.43,,5.1,,5.09,,,,,7.59,,,,4.4,,3.75
2020-08-23,,,5.69,,,5.0,,5.38,,,,,5.94,,,,,,,,,2.4,,,10.43,,3.81,4.09,10.43,,,5.38,,,,,,,,5.6,,,,,,,,5.62,,,,22.0,,10.42,,,,4.25,,,,4.44,,,,4.24,2.18,,,,,6.97,,,5.75,,6.3,,6.07,,,,2.4,,,,,,,2.85,,,,0.76,,,4.97,,,,,,,,6.06,,,,,,7.85,,13.6,,,5.63,,,,,,,,4.14,,,,4.42,,4.62,,5.73,,5.44,,,,,,,4.81,,3.87
2020-08-24,6.74,,5.66,,,5.49,,5.0,,,,,5.77,,,,,,,,,2.8,4.68,,10.43,,3.8,4.06,12.13,,,5.57,,,,,3.71,,,5.65,,,,,,,,5.55,,,,22.0,,10.42,,,,4.26,,,,4.44,,,2.46,4.22,1.89,,,,,6.6,,,5.6,,6.43,,6.73,,,,2.4,,,,,,,2.24,,,,,,,4.93,,,,,,,,6.03,,,,,,8.27,,13.6,,,4.04,,,,,,,,3.47,,,,5.1,,5.01,,4.65,,5.49,,,,,,,5.0,,2.81
2020-08-25,6.89,,5.3,,3.87,5.63,,4.83,,,,,5.77,,,,,,,,,2.78,,,10.37,,3.75,4.27,12.52,,,5.58,,,,,,,,5.68,,,,,,,,5.45,,,,22.0,,10.31,,,,,,,,4.44,,,2.44,4.18,3.74,,,,,6.79,,,5.57,,5.58,,6.68,,,,1.6,,,,,,,3.36,,,,,,,4.97,,,,,,,,6.2,,,,,,8.08,,13.26,,,4.98,,,,,,,,3.64,,,,5.54,,4.34,,4.62,,5.58,,,,,,,5.0,,2.98
2020-08-26,6.99,,5.62,,3.87,5.21,,4.73,,,,,5.75,,,,,,,,,2.79,,,10.34,,,4.27,12.97,,,5.59,,,,,,,,5.66,,,,,,,,5.53,,,,22.0,,10.33,,,,4.09,,,,4.44,,,2.99,4.18,3.8,,,,,7.07,,,5.44,,5.14,,6.93,,,,2.4,,,,,,,3.96,,,,,,,4.93,,,,,,,,6.02,,,,,,8.49,,12.31,,,5.48,,,,,,,,3.65,,,,5.44,,4.18,,5.0,,5.64,,,7.38,,,,5.0,,2.31
2020-08-27,6.93,,5.54,,,5.59,,4.86,,,,,5.8,,,,,,,5.54,,2.8,4.69,,10.52,,3.82,4.1,13.46,,,3.99,,,,,,,,6.51,,,,,,,,5.28,,,,22.0,,10.44,,,,4.11,,,,4.44,,,2.99,4.27,4.24,,,,,7.1,,,5.44,,5.35,,6.74,,,,1.16,,,,,,,3.13,,,,,,,4.96,,,,,,,,6.08,,,,,,8.41,,13.6,,10.22,5.51,,,,,,,,3.5,,,,5.2,,5.54,,5.11,,5.64,,,,,,,5.3,,2.99
2020-08-28,7.16,,5.65,,3.88,5.85,,4.85,,,,,5.8,,,,,,,5.54,,2.8,,,10.6,,3.9,4.05,14.02,,,2.71,,,,,,,,6.66,,,,,,,,4.44,,,,22.0,,10.58,,,,,,,,4.44,,,3.1,4.36,,,,,,7.75,,,5.21,,6.02,,7.3,,,,1.73,,,,,,,3.21,,,,,,,4.92,,,,,,,,6.11,,,,,,8.49,,13.24,,10.22,4.48,,,,,,,,4.32,,,,5.29,,3.38,,5.25,,5.67,,,7.37,,,,5.39,,2.9
2020-08-29,7.16,,5.77,,,5.94,,4.73,,,,,5.41,,,,,,,5.54,,2.78,,,10.57,,3.92,4.04,14.07,,,5.74,,,,,,,,6.78,,,,,,,,4.19,,,,22.0,,10.6,,,,4.1,,,,4.44,,,3.13,4.29,4.13,,,,,7.57,,,5.5,,5.3,,7.43,,,,2.4,,,,,,,2.51,,,,,,,5.79,,,,,,,,5.99,,,,,,8.53,,13.3,,,5.21,,,,,,,,4.81,,,,5.29,,5.33,,5.28,,,,,7.36,,,,5.39,,3.45
2020-08-30,7.33,,5.94,,,5.7,,4.76,,,,,5.14,,,,,,,5.88,,2.8,,,10.51,,3.89,4.03,13.46,,,3.17,,,,,,,,6.83,,,,,,,,4.21,,,,22.0,,10.54,,,,4.2,,,,4.41,,,3.11,4.34,3.0,,,,,7.85,,,5.59,,5.46,,6.95,,,,2.4,,,,,,,2.86,,,,,,,,,,,,,,,6.21,,,,,,8.13,,12.97,,,5.76,,,,,,,,4.78,,,,5.29,,5.14,,5.24,,5.68,,,7.35,,,,4.34,,3.78
2020-08-31,7.33,,5.57,,,5.52,,5.34,,,,,5.57,,,,,,,5.44,,2.76,,,10.58,,3.86,4.03,13.48,,,4.72,,,,,4.7,,,6.82,,,,,,,,4.01,,,,22.0,,10.58,,,,4.44,,,,4.38,,,,4.35,2.61,,,,,10.14,,,6.21,,4.89,,7.14,,,,2.4,,,,,,,2.86,,,,,,,5.8,,,,,,16.87,,6.39,,,,,,7.04,,12.6,,,5.71,,,,,,,,4.25,,,,5.29,,5.12,,5.06,,5.68,,,,,,,4.03,,3.77
2020-09-01,6.9,,5.62,,,5.98,,5.63,,,,,5.8,,,,,,,5.26,,2.6,,,10.62,,3.94,4.02,13.14,,,5.63,,,,,,,,6.82,,,,,,,,4.03,,,,21.99,,10.61,,,,4.34,,,,4.58,,,3.15,4.35,2.61,,,,,10.22,,,6.61,,4.66,,7.16,,,,2.2,,,,,,,2.84,,,,,,,5.78,,,,,,,,6.8,,,,,,7.54,,13.0,,,5.81,,,,,,,,4.17,,,,5.5,,5.11,,5.41,,5.67,,,,,,,,,3.67
2020-09-02,6.91,,4.88,,,5.1,,5.57,,,,,5.8,,,,,,,5.27,,2.6,,,10.61,,3.94,4.02,12.19,,,0.4,,,,,3.47,,,7.0,,,,,,,,3.83,,,,22.0,,10.61,,,,4.17,,,,4.4,,,3.14,4.34,2.47,,,,,10.43,,,6.51,,4.39,,7.14,,,,2.16,,,,,,,2.86,,,,,,,5.82,,,,,,,,6.78,,,,,,7.43,,11.27,,,5.87,,,,,,,,4.03,,,,5.35,,5.13,,5.76,,5.68,,,7.34,,,,4.03,,3.75
2020-09-03,7.16,,4.6,,,5.63,,5.19,,,,,5.69,,,,,,,5.26,,2.6,,,10.44,,,4.04,11.14,,,1.9,,,,,,,,7.14,,,,,,,,4.1,,,,,,10.61,,,,4.14,,,,4.61,,,3.02,4.22,2.61,,,,,10.13,,,6.47,,4.63,,7.16,,,,2.61,,,,,,,2.82,,,,,,,5.88,,,,,,,,6.78,,,,,,6.95,,12.33,,,6.87,,,,,,,,4.37,,,,5.12,,5.31,,5.68,,5.66,,,7.42,,,,3.99,,3.63
2020-09-04,6.89,,5.36,,,5.91,,5.26,,,,,5.72,,,,,,,5.25,,2.61,2.6,,10.5,,3.84,4.03,11.46,,,5.04,,,,,,,,6.85,,,,,,,,4.41,,,,,,10.9,,,,4.25,,,,4.72,,,3.07,4.26,2.61,,,,,10.56,,,6.96,,4.98,,7.24,,,,2.4,,,,,,,1.94,,,,,,,5.81,,,,,,,,7.54,,,,,,6.86,,12.65,,,4.5,,,,,,,,5.84,,,,4.87,,5.51,,5.5,,5.03,,,7.41,,,,3.98,,3.63
2020-09-05,7.87,,4.98,,,5.76,,5.33,,,,,5.23,,,,,,,5.25,,2.6,2.6,,10.44,,3.81,4.04,11.06,,,0.59,,,,,4.26,,,6.88,,,,,,,,4.78,,,,,,10.9,,,,,,,,4.56,,,3.09,4.26,2.61,,,,,10.89,,,6.98,,4.75,,,,,,2.4,,,,,,10.17,2.42,,,,,,,5.76,,,,,,,,8.78,,,,,,7.08,,12.69,,,5.56,,,,,,,,5.94,,,4.15,4.89,,5.45,,5.27,,5.04,,,7.4,,,,4.08,,3.4
2020-09-06,8.18,,5.31,,,5.79,,5.09,,,,,5.2,,,,,,,4.93,,2.61,2.6,,10.92,,3.87,4.06,11.5,,,7.02,,,,,3.37,,,7.05,,,,,,,,5.17,,,,,,10.45,,,,,,,,4.4,,,2.54,4.13,2.27,,,,,10.65,,,6.99,,4.91,,7.45,,,,2.4,,,,,,10.17,1.82,,,,,,,5.75,,,,,,,,7.4,,,,,,7.49,,13.0,,,5.54,,,,,,,,6.05,,,4.15,4.79,,5.26,,4.93,,5.04,,,7.59,,,,4.08,,3.54
2020-09-07,8.17,,5.31,,,5.94,,4.43,,,,,5.2,,,,,,,4.74,,2.61,2.6,,11.29,,3.54,4.06,11.32,,,5.48,,,,,3.23,,,7.06,,,,,,,,5.2,,,,,,10.15,,,,4.43,,,,4.39,,,2.45,3.96,2.63,,,,,9.32,,,7.07,,4.82,,8.63,,,,2.4,,,,,,10.17,2.41,,,,,,,5.76,,,,,,,,7.28,,,,,,7.4,,13.0,,,5.55,,,,,,,,7.14,,,4.15,4.83,,5.14,,5.18,,5.11,,,7.57,,,,4.08,,3.63
2020-09-08,8.59,,5.31,,2.47,5.49,,4.85,,,,,5.2,,,,,,,4.59,,2.61,2.6,,9.93,,,4.06,11.2,,,1.76,,,,,3.26,,,7.05,,,,,,,,5.31,,,,,,10.25,,,,4.16,,,,4.9,,,2.45,,2.59,,,,,9.22,,,7.07,,4.15,,8.88,,,,2.17,,,,,,10.17,2.38,,,,,,,5.91,,,,,,,,7.58,,,,,,7.6,,12.55,,,4.94,,,,,,,,6.73,,10.0,4.15,5.16,,4.22,,5.22,,,,,,,,,4.07,,3.62
2020-09-09,,,5.31,,,4.43,,4.84,,,,,5.6,,,,,,,4.59,,2.61,2.6,,9.72,,3.6,4.05,11.51,,,3.22,,,,,3.25,,,7.07,,,,,,,,5.47,,,,,,10.37,,,,4.11,,,,5.0,,,2.46,,2.59,,,,,9.32,,,7.07,,4.85,,9.67,,,,2.4,,,,,,10.17,2.39,,,,,,,5.74,,,,,,,,7.38,,,,,,7.65,,12.58,,,4.0,,,,,,,,6.51,,10.0,4.15,5.49,,,,5.22,,5.37,,,7.58,,,,4.07,,3.62
2020-09-10,8.68,,4.73,,,5.63,,4.27,,,,,5.6,,,,,,,4.5,,2.6,2.6,,9.86,,3.76,3.95,11.44,,,7.12,,,,,,,,7.31,,,,,,,,5.27,,,,,,10.37,,,,4.12,,,,5.0,,,2.46,,2.61,,,,,8.93,,,7.07,,5.08,,10.47,,,,2.4,,,,,,10.17,2.4,,,,,,,5.74,,,,,,,,7.4,,,,,,7.96,,13.0,,,5.57,,,,,,,,6.51,,,4.13,6.18,,5.0,,4.78,,5.37,,,7.48,,,,4.07,,3.62
2020-09-11,9.99,,5.31,,,4.93,,5.18,,,,,5.49,,,,,,,4.08,,2.6,2.21,,,,3.69,3.7,11.2,,,7.2,,,4.0,,,,,7.62,,,,,,,,5.51,,,,,,10.26,,,,,,,,4.86,,,2.43,3.98,1.55,,,,,8.5,,,7.57,,5.09,,,,,,1.98,,,,,,,2.47,,,,,,,5.79,,,,,,,,7.9,,,,,,7.4,,13.0,,,4.9,,,,,,,,6.88,,,4.15,6.22,,5.0,,4.64,,5.14,,,7.39,,,,3.89,,3.5
2020-09-12,13.66,,4.96,,,5.41,,4.8,,,,,5.6,,,,,,,3.75,,2.61,1.11,,10.26,,3.7,3.7,10.95,,,7.1,,,,,,,,7.96,,,,,,,,7.05,,,,,,10.32,,,,4.11,,,,4.72,,,2.33,3.95,1.8,,,,,8.41,,,8.74,,6.14,,,,,,1.86,,6.64,,,,10.17,2.65,,,,,,,5.37,,,,,,,,7.45,,,,,,7.78,,13.0,,,5.13,,,,,,,,6.95,,,4.15,6.16,,3.92,,4.42,,,,,7.38,,,,3.73,,3.61
2020-09-13,13.64,,5.19,,,5.65,,4.69,,,,,5.6,,,,,,,3.63,,2.52,2.09,,,,3.83,3.77,,,,6.51,,,,,,,,8.07,,,,,,,,7.13,,,,,,10.46,,,,4.23,,,,4.72,,,2.43,4.0,2.0,,,,,7.94,,,9.69,,6.53,,10.34,,,5.13,2.4,,,,,,,2.64,,,,,,,5.34,,,,,,,,7.36,,,,,,7.29,,13.0,,,5.4,,,,,,,,7.01,,10.0,4.15,6.29,,4.82,,3.88,,5.21,,,7.41,,,,3.66,,3.44
2020-09-14,9.19,,4.69,,2.08,5.31,,5.0,,,,,5.6,,,,,,,3.17,,2.26,2.2,,10.41,,,3.86,10.09,,,7.2,,,,,,,,7.96,,,,,,,,6.97,,,,,,10.41,,,,3.4,,,,4.72,,,,,2.01,,,9.18,,6.91,,,7.42,,6.7,,10.93,,,,2.0,,,,,,,3.22,,,,,,,5.33,,,,,,,,7.91,,,,,,7.07,,13.0,,,5.38,,,,,,,,7.68,,,,5.37,,2.08,,3.12,,5.37,,,7.49,,,,4.01,,3.4
2020-09-15,9.2,,4.69,,2.06,5.31,,5.0,,,,,5.6,,,,,,,2.9,,2.2,2.2,,10.06,,3.86,4.59,9.87,,,7.08,,,5.6,,2.67,,,7.97,,,,,,,,6.75,,,,,,10.35,,,,4.29,,,,4.69,,,,,2.02,,,,,5.87,,,7.39,,6.8,,,,,,2.0,,,,,,,3.67,,,,,,,5.33,,,,,,,,8.23,,,,,,7.07,,12.55,,,5.2,,,,,,,,7.69,,,,5.39,,5.06,,3.9,,6.07,,,7.34,,,,4.01,,3.42
2020-09-16,11.38,,4.69,,,5.3,,5.0,,,,,5.6,,,,,,,2.8,,2.21,2.2,,10.23,,,4.51,9.72,,,6.87,,,5.77,,2.66,,,8.0,,,,,,,,7.33,,,,,,10.29,,,,4.18,,,,4.39,,,2.37,,2.04,,,9.18,,6.89,,,7.26,,6.81,,10.39,,,,2.0,,,,,,,4.09,,,,,,,5.33,,,,,,,,7.2,,,,,,7.18,,12.02,,,5.15,,,,,,,,7.54,,,,5.38,,6.17,,3.88,,6.9,,,7.35,,,,4.02,,3.44
2020-09-17,11.54,,4.69,,,4.82,,3.94,,,,,5.5,,,,,,,2.86,,2.21,2.2,,10.36,,3.9,4.08,9.77,,,6.82,,,5.79,,2.68,,,8.01,,,,,,,,7.56,,,,,,10.29,,,,4.16,,,,4.38,,,,,1.79,,,9.19,,7.04,,,7.42,,6.94,,9.49,,,,2.0,,,,,,,3.6,,,,,,,5.29,,,,,,,,6.79,,,,,,7.24,,10.4,,,4.33,,,,,,,,7.72,,,,5.42,,6.76,,4.43,,,,,,,,,4.06,,3.0
2020-09-18,11.04,,4.49,,2.6,4.2,,4.62,,,,,5.53,,14.74,,,,,2.79,,2.21,2.2,,10.37,,3.89,4.08,9.8,,,6.83,,,5.72,,2.65,,,8.01,,,,,,,,8.14,,,,,,10.34,,,,4.14,,,,4.38,,,2.44,4.04,2.22,,,,,5.97,,,7.43,,7.59,,9.41,,,,0.83,,,,,,,2.65,,,,,,,4.95,,,,,,,,7.73,,,,,,7.05,14.0,11.84,,,4.73,,,,,,,,7.85,,,,5.38,,6.98,,4.44,,7.07,,,7.36,,,,4.06,,3.45
2020-09-19,9.5,,4.49,,,4.69,,4.43,,,,,5.57,,,,,,,2.53,,2.21,2.2,,10.36,,,4.43,9.79,,,1.51,,,5.66,,1.57,,,7.99,,,,,,,,8.28,,,,,,10.37,,,,4.27,,,,4.39,,,2.29,,2.2,,,,,6.43,,,7.48,,7.83,,9.92,,,,1.9,,,,,,,2.65,,,,,,,4.95,,,,,,,,8.3,,,,,,6.89,,13.13,,,4.6,,,,,,,,7.93,,,,5.18,,7.02,,4.37,,7.15,,,,,,,4.06,,3.54
2020-09-20,9.53,,2.25,,,4.69,,4.35,,,,,5.72,,,,,,,2.55,,2.17,2.09,,10.36,,3.89,4.35,9.67,,,2.65,,,5.6,,2.63,,,7.98,,,,,,,,6.48,,,,,,10.36,,,,4.05,,,,4.52,,,,2.7,1.99,,,9.18,,5.84,,,7.54,,8.33,,10.23,,,,2.0,,,,,,,2.03,,,,,,,3.53,,,,,,,,8.55,,,,,,6.55,,12.06,,,3.59,,,,,,,,8.03,,,,4.51,,5.35,,3.5,,7.34,,,,,,,4.04,,3.51
2020-09-21,10.43,,3.96,,,4.69,,4.62,,,,,5.77,,,,,,,3.42,,2.0,1.54,,10.36,,3.92,4.96,9.22,,,4.96,,,5.63,,2.68,,,7.99,,,,,,,,6.99,,,,,,10.27,,,,,,,,4.61,,,,2.68,2.01,,,,,4.72,,,7.47,,8.88,,10.41,,,,1.55,,,,,,,0.8,,,,,,,2.95,,,,,,,,9.19,,,,,,7.53,,11.55,,,2.5,,,,,,,,7.99,,,,4.03,,3.74,,4.35,,,,,,,,,3.73,,3.3
2020-09-22,10.49,,4.69,,,4.69,,4.62,,,,,5.78,,14.7,,,,,3.13,,2.01,1.25,,10.34,,3.92,4.94,9.18,,,11.39,,,5.73,,3.64,,,7.95,,,,,,,,7.74,,,,,,10.36,,,,4.03,,,,4.66,,,,2.66,2.04,,,,,4.71,,,7.48,,12.23,,10.33,,,,1.55,,,,,,,,,,,,,,3.11,,,,,,,,8.34,,,,,,7.85,,12.24,,,4.13,,,,,,,,7.99,,,,4.4,,7.11,,4.01,,8.8,,,7.35,,,,3.71,,3.38
2020-09-23,10.56,,4.73,,,4.41,,4.62,,,,,5.8,,14.68,,,,,3.06,,1.85,1.81,,10.31,,3.9,4.94,9.19,,,11.9,,,5.71,,6.0,,,7.95,,,,,,,,7.61,,,,,,10.31,,,,,,,,4.86,,,,3.23,2.25,,,,,5.01,,,7.44,,11.03,,9.64,,,,2.0,,,,,,,2.68,,,,,,,3.46,,,,,,16.42,,8.43,,,,,,8.38,,12.64,,,4.66,,,,,,,,8.74,,,,4.52,,11.5,,4.43,,15.0,,,7.49,,,,,,4.08
2020-09-24,10.18,,5.31,,4.03,5.63,,5.73,,,,,5.6,,10.0,,,,,3.05,,1.8,2.2,,10.2,,3.82,4.91,9.63,,,8.17,,,5.49,,2.69,,,7.92,,,,,,,,7.59,,,,,,10.19,,,,7.73,,,,4.72,,,,4.02,2.24,,,,,5.01,,,8.39,,10.98,,10.46,,,,2.0,,,,,,,6.13,,,,,,,3.6,,,,,,16.27,,8.37,,,,,,9.09,,13.21,,,4.6,,,,,,,,9.36,,,,6.69,,6.42,,4.36,,8.07,,,7.5,,,80.0,4.11,,5.22
2020-09-25,10.47,,5.41,,3.97,6.22,,5.76,,,,,5.72,,14.13,,,,,2.87,,1.8,2.2,,10.25,,3.82,4.91,9.65,,,8.22,,,5.39,,2.7,,,7.93,,3.66,,,,,,7.38,,,,,,10.19,,,,8.27,,,,4.91,,,,4.04,2.25,,,9.13,,5.12,,,8.03,,10.96,,10.45,,,,2.0,,,,,,,4.74,,,,,,,3.97,,8.51,,,,16.34,,8.17,,,,,,9.02,,13.6,,,4.6,,,,,,,,9.59,,,,6.69,,7.13,,4.38,,8.07,,,7.52,,,80.0,4.11,,5.24
2020-09-26,10.45,,5.9,,,6.36,,5.77,,,,,5.8,,14.62,,,,,2.76,,1.8,2.2,,10.27,,3.85,4.55,9.69,,,8.16,,,5.4,,4.13,,,7.93,,3.66,,,,,,7.1,,,,,,10.2,,,,8.57,,,,5.0,,,,4.06,2.26,,,,,5.05,,,8.09,,10.08,,10.35,,,,2.0,,,,,,,3.84,,,,,,,4.0,,8.21,,,,16.39,,7.95,,,,,,8.83,,13.6,,,4.64,,,,,,,,9.43,,,,6.04,,7.62,,4.54,,8.07,,,7.51,,,80.0,4.23,,5.56
2020-09-27,11.02,,5.94,,3.89,6.56,,5.77,,,,,5.8,,14.65,,,,,2.91,,1.81,2.2,,10.32,,3.86,4.39,9.71,,,8.11,,,5.39,,,,,7.95,,3.66,,,,,,6.6,,,,,,10.24,,,,8.56,,,,5.0,,,,4.07,2.57,,,9.14,,4.73,,,8.08,,10.03,,10.15,,,,,,,,,,,,,,,,,,4.33,,8.93,,,,16.5,,8.07,,,,,,8.76,17.1,11.2,,,4.61,,,,,,,,8.69,,,,6.06,,7.88,,4.77,,8.02,,,7.51,,,,4.28,,5.56
2020-09-28,11.85,,5.94,,,6.56,,5.77,,,,,5.8,,,,,,,2.85,,1.82,2.2,,10.4,,3.87,4.4,9.72,,,8.22,,,5.37,,,,,7.94,,,,,,,,6.6,,,,,,10.27,,,,9.52,,,,5.0,,,,4.08,3.47,,,,,4.72,,,8.23,,10.21,,11.19,,,,,,,,,,,,,,,,,,4.4,,8.88,,,,16.53,,8.16,,,,,,8.76,17.1,11.45,,,4.6,,,,,,,,8.64,,,,6.24,,8.01,,4.77,,8.03,,,7.49,,,,4.29,,5.56
2020-09-29,11.69,,5.92,,,6.56,,5.77,,,,,5.8,,,,,,,2.78,,1.81,2.2,,10.51,,3.88,4.39,9.72,,,8.23,,,5.03,,,,,7.94,,3.66,,,,,,6.34,,,,,,10.29,,,,9.71,,,,4.72,,,,4.08,4.07,,,,,4.66,,,8.29,,9.92,,11.69,,,,,,,,,,,2.88,,,,,,,4.4,,8.83,,,,16.67,,7.56,,,,,,8.57,,11.9,,,4.6,,,,,2.58,,,8.53,,,,5.91,,7.35,,4.78,,7.89,,,,,,,4.3,,5.77
2020-09-30,11.36,,5.63,,,6.56,,5.77,,,,,5.8,,,,,,,2.76,,1.8,2.2,,10.5,,3.88,4.4,9.8,,,8.4,,,4.8,,2.67,,,7.95,,3.57,,,,,,6.0,,,,,,10.31,,,,9.19,,,,4.72,,,,4.08,4.77,,,,,4.58,,,8.18,,9.92,,11.2,,,,,,,,,,,,,,,,,,4.4,,8.58,,,,16.7,,7.14,,,,,,8.4,,13.63,,,4.6,,,,,,,,8.46,,,,5.59,,7.28,,4.48,,7.53,,,7.36,,,,4.33,,5.94
